Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/21  13:00:00,127688982.72288677,882744162.896206 
 01/21  14:00:00,127688982.72288677,882744162.896206 
 01/21  15:00:00,127688982.72288677,882744162.896206 
 01/21  16:00:00,128116083.49925059,882744162.896206 
 01/21  17:00:00,130945633.25328304,882744162.896206 
 01/21  18:00:00,48496020.99819265,824394452.0555365 
 01/21  19:00:00,49438589.07487582,824394452.0555365 
 01/21  20:00:00,38694479.62202592,746122165.6661776 
 01/21  21:00:00,36545657.73145594,746122165.6661776 
 01/21  22:00:00,36545657.73145594,746122165.6661776 
 01/21  23:00:00,36545657.73145594,746122165.6661776 
 01/21  24:00:00,36545657.73145594,746122165.6661776 
 01/22  01:00:00,36545657.73145594,746122165.6661776 
 01/22  02:00:00,36545657.73145594,746122165.6661776 
 01/22  03:00:00,36545657.73145594,746122165.6661776 
 01/22  04:00:00,36545657.73145594,746122165.6661776 
 01/22  05:00:00,36545657.73145594,746122165.6661776 
 01/22  06:00:00,36545657.73145594,746122165.6661776 
 01/22  07:00:00,47289767.18430585,824394452.0555365 
 01/22  08:00:00,48873283.92302139,824394452.0555365 
 01/22  09:00:00,44665013.14459986,824394452.0555365 
 01/22  10:00:00,42759159.59663142,824394452.0555365 
 01/22  11:00:00,42559924.65578557,824394452.0555365 
 01/22  12:00:00,42559924.65578557,824394452.0555365 
 01/22  13:00:00,42559924.65578557,824394452.0555365 
 01/22  14:00:00,42559924.65578557,824394452.0555365 
 01/22  15:00:00,42559924.65578557,824394452.0555365 
 01/22  16:00:00,42640107.504046984,824394452.0555365 
 01/22  17:00:00,43428033.77028335,824394452.0555365 
 01/22  18:00:00,48102195.98616324,824394452.0555365 
 01/22  19:00:00,38694479.62202592,746122165.6661776 
 01/22  20:00:00,36545657.73145594,746122165.6661776 
 01/22  21:00:00,36545657.73145594,746122165.6661776 
 01/22  22:00:00,36545657.73145594,746122165.6661776 
 01/22  23:00:00,36545657.73145594,746122165.6661776 
 01/22  24:00:00,36545657.73145594,746122165.6661776 
 01/23  01:00:00,36545657.73145594,836730825.2177298 
 01/23  02:00:00,36545657.73145594,836730825.2177298 
 01/23  03:00:00,36545657.73145594,836730825.2177298 
 01/23  04:00:00,36545657.73145594,836730825.2177298 
 01/23  05:00:00,36545657.73145594,836730825.2177298 
 01/23  06:00:00,38137022.65685523,836730825.2177298 
 01/23  07:00:00,88762776.67582561,941093873.7368754 
 01/23  08:00:00,281394587.9281001,941093873.7368754 
 01/23  09:00:00,776647590.4242285,1524590982.1435692 
 01/23  10:00:00,766855622.6760864,1524590982.1435692 
 01/23  11:00:00,766134049.2768176,1524590982.1435692 
 01/23  12:00:00,766134049.2768176,1524590982.1435692 
 01/23  13:00:00,766134049.2768176,1407891560.4622302 
 01/23  14:00:00,766134049.2768176,1524590982.1435692 
 01/23  15:00:00,766134049.2768176,1524590982.1435692 
 01/23  16:00:00,766134049.2768176,1524590982.1435692 
 01/23  17:00:00,774766090.2319641,1524590982.1435692 
 01/23  18:00:00,478448523.337733,1057793295.4182142 
 01/23  19:00:00,296653033.108991,941093873.7368754 
 01/23  20:00:00,296653033.108991,941093873.7368754 
 01/23  21:00:00,197765105.62937143,941093873.7368754 
 01/23  22:00:00,197765105.62937143,941093873.7368754 
 01/23  23:00:00,98887927.4796197,941093873.7368754 
 01/23  24:00:00,49438589.07487582,941093873.7368754 
 01/24  01:00:00,38694479.62202592,836730825.2177298 
 01/24  02:00:00,36545657.73145594,836730825.2177298 
 01/24  03:00:00,36545657.73145594,836730825.2177298 
 01/24  04:00:00,36545657.73145594,836730825.2177298 
 01/24  05:00:00,36545657.73145594,836730825.2177298 
 01/24  06:00:00,38137022.65685523,836730825.2177298 
 01/24  07:00:00,88762776.67582561,941093873.7368754 
 01/24  08:00:00,279078477.6122317,941093873.7368754 
 01/24  09:00:00,770484139.9443743,1524590982.1435692 
 01/24  10:00:00,766134049.2768176,1524590982.1435692 
 01/24  11:00:00,766134049.2768176,1524590982.1435692 
 01/24  12:00:00,766134049.2768176,1524590982.1435692 
 01/24  13:00:00,766134049.2768176,1407891560.4622302 
 01/24  14:00:00,766134049.2768176,1524590982.1435692 
 01/24  15:00:00,766134049.2768176,1524590982.1435692 
 01/24  16:00:00,766182529.335805,1524590982.1435692 
 01/24  17:00:00,776244519.1374034,1524590982.1435692 
 01/24  18:00:00,479123383.9212994,1057793295.4182142 
 01/24  19:00:00,296653033.108991,941093873.7368754 
 01/24  20:00:00,296653033.108991,941093873.7368754 
 01/24  21:00:00,197765105.62937143,941093873.7368754 
 01/24  22:00:00,197765105.62937143,941093873.7368754 
 01/24  23:00:00,98887927.4796197,941093873.7368754 
 01/24  24:00:00,49438589.07487582,941093873.7368754 
 01/25  01:00:00,38694479.62202592,836730825.2177298 
 01/25  02:00:00,36545657.73145594,836730825.2177298 
 01/25  03:00:00,36545657.73145594,836730825.2177298 
 01/25  04:00:00,36545657.73145594,836730825.2177298 
 01/25  05:00:00,36545657.73145594,836730825.2177298 
 01/25  06:00:00,38137022.65685523,836730825.2177298 
 01/25  07:00:00,88762776.67582561,941093873.7368754 
 01/25  08:00:00,280479415.9297151,941093873.7368754 
 01/25  09:00:00,774619218.2462796,1524590982.1435692 
 01/25  10:00:00,766387676.8943961,1524590982.1435692 
 01/25  11:00:00,766134049.2768176,1524590982.1435692 
 01/25  12:00:00,766134049.2768176,1524590982.1435692 
 01/25  13:00:00,766134049.2768176,1407891560.4622302 
 01/25  14:00:00,766134049.2768176,1524590982.1435692 
 01/25  15:00:00,766134049.2768176,1524590982.1435692 
 01/25  16:00:00,766186692.7857522,1524590982.1435692 
 01/25  17:00:00,777532384.5418276,1524590982.1435692 
 01/25  18:00:00,478673324.8413122,1057793295.4182142 
 01/25  19:00:00,296653033.108991,941093873.7368754 
 01/25  20:00:00,296653033.108991,941093873.7368754 
 01/25  21:00:00,197765105.62937143,941093873.7368754 
 01/25  22:00:00,197765105.62937143,941093873.7368754 
 01/25  23:00:00,98887927.4796197,941093873.7368754 
 01/25  24:00:00,49438589.07487582,941093873.7368754 
 01/26  01:00:00,38694479.62202592,836730825.2177298 
 01/26  02:00:00,36545657.73145594,836730825.2177298 
 01/26  03:00:00,36545657.73145594,836730825.2177298 
 01/26  04:00:00,36545657.73145594,836730825.2177298 
 01/26  05:00:00,36545657.73145594,836730825.2177298 
 01/26  06:00:00,38137022.65685523,836730825.2177298 
 01/26  07:00:00,88762776.67582561,941093873.7368754 
 01/26  08:00:00,278544052.84801877,941093873.7368754 
 01/26  09:00:00,773040364.7599821,1524590982.1435692 
 01/26  10:00:00,766134049.2768176,1524590982.1435692 
 01/26  11:00:00,766134049.2768176,1524590982.1435692 
 01/26  12:00:00,766134049.2768176,1524590982.1435692 
 01/26  13:00:00,766134049.2768176,1407891560.4622302 
 01/26  14:00:00,766134049.2768176,1524590982.1435692 
 01/26  15:00:00,766134049.2768176,1524590982.1435692 
 01/26  16:00:00,766134049.2768176,1524590982.1435692 
 01/26  17:00:00,774753060.253091,1524590982.1435692 
 01/26  18:00:00,477592739.45985633,1057793295.4182142 
 01/26  19:00:00,296653033.108991,941093873.7368754 
 01/26  20:00:00,296653033.108991,941093873.7368754 
 01/26  21:00:00,197765105.62937143,941093873.7368754 
 01/26  22:00:00,197765105.62937143,941093873.7368754 
 01/26  23:00:00,98887927.4796197,941093873.7368754 
 01/26  24:00:00,49438589.07487582,941093873.7368754 
 01/27  01:00:00,38694479.62202592,836730825.2177298 
 01/27  02:00:00,36545657.73145594,836730825.2177298 
 01/27  03:00:00,36545657.73145594,836730825.2177298 
 01/27  04:00:00,36545657.73145594,836730825.2177298 
 01/27  05:00:00,36545657.73145594,836730825.2177298 
 01/27  06:00:00,38137022.65685523,836730825.2177298 
 01/27  07:00:00,88762776.67582561,941093873.7368754 
 01/27  08:00:00,278187240.6896759,941093873.7368754 
 01/27  09:00:00,770844027.9088266,1524590982.1435692 
 01/27  10:00:00,766134049.2768176,1524590982.1435692 
 01/27  11:00:00,766134049.2768176,1524590982.1435692 
 01/27  12:00:00,766134049.2768176,1524590982.1435692 
 01/27  13:00:00,766134049.2768176,1407891560.4622302 
 01/27  14:00:00,766134049.2768176,1524590982.1435692 
 01/27  15:00:00,766134049.2768176,1524590982.1435692 
 01/27  16:00:00,766134049.2768176,1524590982.1435692 
 01/27  17:00:00,773834032.6536037,1524590982.1435692 
 01/27  18:00:00,477224374.3475522,1057793295.4182142 
 01/27  19:00:00,296653033.108991,941093873.7368754 
 01/27  20:00:00,296653033.108991,941093873.7368754 
 01/27  21:00:00,197765105.62937143,941093873.7368754 
 01/27  22:00:00,197765105.62937143,941093873.7368754 
 01/27  23:00:00,98887927.4796197,941093873.7368754 
 01/27  24:00:00,49438589.07487582,941093873.7368754 
 01/28  01:00:00,38694479.62202592,746122165.6661776 
 01/28  02:00:00,36545657.73145594,746122165.6661776 
 01/28  03:00:00,36545657.73145594,746122165.6661776 
 01/28  04:00:00,36545657.73145594,746122165.6661776 
 01/28  05:00:00,36545657.73145594,746122165.6661776 
 01/28  06:00:00,36545657.73145594,746122165.6661776 
 01/28  07:00:00,88762776.67582561,941093873.7368754 
 01/28  08:00:00,92782430.11285183,941093873.7368754 
 01/28  09:00:00,257556966.9732799,1057793295.4182142 
 01/28  10:00:00,255377965.44577354,1057793295.4182142 
 01/28  11:00:00,255377965.44577354,1057793295.4182142 
 01/28  12:00:00,255377965.44577354,1057793295.4182142 
 01/28  13:00:00,127688982.72288677,882744162.896206 
 01/28  14:00:00,127688982.72288677,882744162.896206 
 01/28  15:00:00,127688982.72288677,882744162.896206 
 01/28  16:00:00,127688982.72288677,882744162.896206 
 01/28  17:00:00,128911553.11033185,882744162.896206 
 01/28  18:00:00,47656263.720597565,824394452.0555365 
 01/28  19:00:00,49438589.07487582,824394452.0555365 
 01/28  20:00:00,38694479.62202592,746122165.6661776 
 01/28  21:00:00,36545657.73145594,746122165.6661776 
 01/28  22:00:00,36545657.73145594,746122165.6661776 
 01/28  23:00:00,36545657.73145594,746122165.6661776 
 01/28  24:00:00,36545657.73145594,746122165.6661776 
 01/29  01:00:00,36545657.73145594,746122165.6661776 
 01/29  02:00:00,36545657.73145594,746122165.6661776 
 01/29  03:00:00,36545657.73145594,746122165.6661776 
 01/29  04:00:00,36545657.73145594,746122165.6661776 
 01/29  05:00:00,36545657.73145594,746122165.6661776 
 01/29  06:00:00,36545657.73145594,746122165.6661776 
 01/29  07:00:00,47289767.18430585,824394452.0555365 
 01/29  08:00:00,46322752.24867151,824394452.0555365 
 01/29  09:00:00,42919613.192629166,824394452.0555365 
 01/29  10:00:00,42559924.65578557,824394452.0555365 
 01/29  11:00:00,42559924.65578557,824394452.0555365 
 01/29  12:00:00,42559924.65578557,824394452.0555365 
 01/29  13:00:00,42559924.65578557,824394452.0555365 
 01/29  14:00:00,42559924.65578557,824394452.0555365 
 01/29  15:00:00,42559924.65578557,824394452.0555365 
 01/29  16:00:00,42559924.65578557,824394452.0555365 
 01/29  17:00:00,42961739.61957317,824394452.0555365 
 01/29  18:00:00,47648241.14619215,824394452.0555365 
 01/29  19:00:00,38694479.62202592,746122165.6661776 
 01/29  20:00:00,36545657.73145594,746122165.6661776 
 01/29  21:00:00,36545657.73145594,746122165.6661776 
 01/29  22:00:00,36545657.73145594,746122165.6661776 
 01/29  23:00:00,36545657.73145594,746122165.6661776 
 01/29  24:00:00,36545657.73145594,746122165.6661776 
 01/30  01:00:00,36545657.73145594,836730825.2177298 
 01/30  02:00:00,36545657.73145594,836730825.2177298 
 01/30  03:00:00,36545657.73145594,836730825.2177298 
 01/30  04:00:00,36545657.73145594,836730825.2177298 
 01/30  05:00:00,36545657.73145594,836730825.2177298 
 01/30  06:00:00,38137022.65685523,836730825.2177298 
 01/30  07:00:00,88762776.67582561,941093873.7368754 
 01/30  08:00:00,277957130.8660129,941093873.7368754 
 01/30  09:00:00,769439570.6599832,1524590982.1435692 
 01/30  10:00:00,766134049.2768176,1524590982.1435692 
 01/30  11:00:00,766134049.2768176,1524590982.1435692 
 01/30  12:00:00,766134049.2768176,1524590982.1435692 
 01/30  13:00:00,766134049.2768176,1407891560.4622302 
 01/30  14:00:00,766134049.2768176,1524590982.1435692 
 01/30  15:00:00,766134049.2768176,1524590982.1435692 
 01/30  16:00:00,766134049.2768176,1524590982.1435692 
 01/30  17:00:00,770491079.7910616,1524590982.1435692 
 01/30  18:00:00,475837160.860724,1057793295.4182142 
 01/30  19:00:00,296653033.108991,941093873.7368754 
 01/30  20:00:00,296653033.108991,941093873.7368754 
 01/30  21:00:00,197765105.62937143,941093873.7368754 
 01/30  22:00:00,197765105.62937143,941093873.7368754 
 01/30  23:00:00,98887927.4796197,941093873.7368754 
 01/30  24:00:00,49438589.07487582,941093873.7368754 
 01/31  01:00:00,38694479.62202592,836730825.2177298 
 01/31  02:00:00,36545657.73145594,836730825.2177298 
 01/31  03:00:00,36545657.73145594,836730825.2177298 
 01/31  04:00:00,36545657.73145594,836730825.2177298 
 01/31  05:00:00,36545657.73145594,836730825.2177298 
 01/31  06:00:00,38137022.65685523,836730825.2177298 
 01/31  07:00:00,88762776.67582561,941093873.7368754 
 01/31  08:00:00,279733597.54672694,941093873.7368754 
 01/31  09:00:00,772074488.7350153,1524590982.1435692 
 01/31  10:00:00,766134049.2768176,1524590982.1435692 
 01/31  11:00:00,766134049.2768176,1524590982.1435692 
 01/31  12:00:00,766134049.2768176,1524590982.1435692 
 01/31  13:00:00,766134049.2768176,1407891560.4622302 
 01/31  14:00:00,766134049.2768176,1524590982.1435692 
 01/31  15:00:00,766134049.2768176,1524590982.1435692 
 01/31  16:00:00,766180396.4077393,1524590982.1435692 
 01/31  17:00:00,775429137.8425655,1524590982.1435692 
 01/31  18:00:00,469473252.3511226,1057793295.4182142 
 01/31  19:00:00,296653033.108991,941093873.7368754 
 01/31  20:00:00,296653033.108991,941093873.7368754 
 01/31  21:00:00,197765105.62937143,941093873.7368754 
 01/31  22:00:00,197765105.62937143,941093873.7368754 
 01/31  23:00:00,98887927.4796197,941093873.7368754 
 01/31  24:00:00,49438589.07487582,941093873.7368754 
 02/01  01:00:00,38694479.62202592,1262579853.8292506 
 02/01  02:00:00,36545657.73145594,1262579853.8292506 
 02/01  03:00:00,36545657.73145594,1262579853.8292506 
 02/01  04:00:00,36545657.73145594,1262579853.8292506 
 02/01  05:00:00,36545657.73145594,1262579853.8292506 
 02/01  06:00:00,38137022.65685523,1262579853.8292506 
 02/01  07:00:00,88762776.67582561,1366942902.3483958 
 02/01  08:00:00,278549578.2807202,1366942902.3483958 
 02/01  09:00:00,771776337.6021255,1950440010.7550895 
 02/01  10:00:00,766134049.2768176,1950440010.7550895 
 02/01  11:00:00,766134049.2768176,1950440010.7550895 
 02/01  12:00:00,766134049.2768176,1950440010.7550895 
 02/01  13:00:00,766134049.2768176,1833740589.0737503 
 02/01  14:00:00,766134049.2768176,1950440010.7550895 
 02/01  15:00:00,766134049.2768176,1950440010.7550895 
 02/01  16:00:00,766134049.2768176,1950440010.7550895 
 02/01  17:00:00,774150213.9460238,1950440010.7550895 
 02/01  18:00:00,469402235.2924016,1483642324.0297346 
 02/01  19:00:00,296653033.108991,1366942902.3483958 
 02/01  20:00:00,296653033.108991,1366942902.3483958 
 02/01  21:00:00,197765105.62937143,1366942902.3483958 
 02/01  22:00:00,197765105.62937143,1366942902.3483958 
 02/01  23:00:00,98887927.4796197,1366942902.3483958 
 02/01  24:00:00,49438589.07487582,1366942902.3483958 
 02/02  01:00:00,38694479.62202592,1262579853.8292506 
 02/02  02:00:00,36545657.73145594,1262579853.8292506 
 02/02  03:00:00,36545657.73145594,1262579853.8292506 
 02/02  04:00:00,36545657.73145594,1262579853.8292506 
 02/02  05:00:00,36545657.73145594,1262579853.8292506 
 02/02  06:00:00,38137022.65685523,1262579853.8292506 
 02/02  07:00:00,88762776.67582561,1366942902.3483958 
 02/02  08:00:00,278102514.0562202,1366942902.3483958 
 02/02  09:00:00,770518749.2814815,1950440010.7550895 
 02/02  10:00:00,766134049.2768176,1950440010.7550895 
 02/02  11:00:00,766134049.2768176,1950440010.7550895 
 02/02  12:00:00,766134049.2768176,1950440010.7550895 
 02/02  13:00:00,766134049.2768176,1833740589.0737503 
 02/02  14:00:00,766134049.2768176,1950440010.7550895 
 02/02  15:00:00,766134049.2768176,1950440010.7550895 
 02/02  16:00:00,766134049.2768176,1950440010.7550895 
 02/02  17:00:00,772976072.9545603,1950440010.7550895 
 02/02  18:00:00,468162662.4478782,1483642324.0297346 
 02/02  19:00:00,296653033.108991,1366942902.3483958 
 02/02  20:00:00,296653033.108991,1366942902.3483958 
 02/02  21:00:00,197765105.62937143,1366942902.3483958 
 02/02  22:00:00,197765105.62937143,1366942902.3483958 
 02/02  23:00:00,98887927.4796197,1366942902.3483958 
 02/02  24:00:00,49438589.07487582,1366942902.3483958 
 02/03  01:00:00,38694479.62202592,1262579853.8292506 
 02/03  02:00:00,36545657.73145594,1262579853.8292506 
 02/03  03:00:00,36545657.73145594,1262579853.8292506 
 02/03  04:00:00,36545657.73145594,1262579853.8292506 
 02/03  05:00:00,36545657.73145594,1262579853.8292506 
 02/03  06:00:00,38137022.65685523,1262579853.8292506 
 02/03  07:00:00,88762776.67582561,1366942902.3483958 
 02/03  08:00:00,278286481.90784043,1366942902.3483958 
 02/03  09:00:00,771493465.6197901,1950440010.7550895 
 02/03  10:00:00,766134049.2768176,1950440010.7550895 
 02/03  11:00:00,766134049.2768176,1950440010.7550895 
 02/03  12:00:00,766134049.2768176,1950440010.7550895 
 02/03  13:00:00,766134049.2768176,1833740589.0737503 
 02/03  14:00:00,766134049.2768176,1950440010.7550895 
 02/03  15:00:00,766134049.2768176,1950440010.7550895 
 02/03  16:00:00,766134049.2768176,1950440010.7550895 
 02/03  17:00:00,773846781.9755864,1950440010.7550895 
 02/03  18:00:00,468878196.6257463,1483642324.0297346 
 02/03  19:00:00,296653033.108991,1366942902.3483958 
 02/03  20:00:00,296653033.108991,1366942902.3483958 
 02/03  21:00:00,197765105.62937143,1366942902.3483958 
 02/03  22:00:00,197765105.62937143,1366942902.3483958 
 02/03  23:00:00,98887927.4796197,1366942902.3483958 
 02/03  24:00:00,49438589.07487582,1366942902.3483958 
 02/04  01:00:00,38694479.62202592,1171971194.277698 
 02/04  02:00:00,36545657.73145594,1171971194.277698 
 02/04  03:00:00,36545657.73145594,1171971194.277698 
 02/04  04:00:00,36545657.73145594,1171971194.277698 
 02/04  05:00:00,36545657.73145594,1171971194.277698 
 02/04  06:00:00,36545657.73145594,1171971194.277698 
 02/04  07:00:00,88762776.67582561,1366942902.3483958 
 02/04  08:00:00,92686417.68319508,1366942902.3483958 
 02/04  09:00:00,257011781.9633176,1483642324.0297346 
 02/04  10:00:00,255377965.44577354,1483642324.0297346 
 02/04  11:00:00,255377965.44577354,1483642324.0297346 
