Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 02/21  10:00:00,-2.6125,0.1743847098999367,1.4244400885124753,-0.048195937151452733,1.5336128104547115,-0.3172328891418224,2.8347472833622147,18.806037698634086,2758.626018140958,0.0,22.201704160752932,295.3858006909895,0.0,22.20158125727267,0.0,117.14898105890424,22.20099611479262,85.97286795435352,23.693801185189386,22.201922590767253,29.670327160778726,21.83238102312771,23.11004627663632,0.0,563.7400255658122,0.0,6227.4585056470105,0.0,0.0,786.9212447439392,296.02239082907704,533.2999808315387,473.05544417035287,0.0,1873.5033671178217,2279.7853254854735,0.0,0.0,0.0,0.0,6227.4585056470105,7784.323132058762,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,60.86731327445381,0.07037980115560698,7.769958211134148,0.0,8.739292443371081,0.0036152147804607484,-2.845457737130533,15.999839294996065,0.3716780372933336,0.0036152147804607484,16.0,82.0,0.017510057509776075,0.04068196664674794,0.0,7.219999999999999,0.0,4.49952312280658,0.2605884864827881,0.003259139027402974,11.5,4.49952312280658,0.2605884864827881,0.003259139027402974,4.5,43535841.48263089,28023563.275411543 
 02/21  11:00:00,-1.5125000000000002,2.142237754885141,2.846465908127222,0.9628394766732138,2.99714930572407,0.6526066560900801,5.3654990713575526,19.519650857587827,2616.284490592643,0.0,22.20226196093143,18.269263642948488,46.815844665035286,22.201366690494194,0.0,240.62492334367693,22.200930868999375,0.0,311.44173422940986,22.201496278289845,0.0,171.16165874422148,23.629590537698924,0.0,606.1228030600828,0.0,4878.962704249559,0.0,0.0,464.0854030044227,172.97760620811252,160.93426430595542,294.5350196454617,0.0,1583.9330214875022,2201.9916305873353,0.0,0.0,0.0,0.0,4878.962704249559,6098.7033803119475,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,61.514794167199454,0.056862466916385655,7.769958211134148,0.0,8.949720311131086,0.0038821630045577592,-2.0045916073490826,15.999887962401269,0.3716780372933336,0.0038821630045577592,16.0,82.0,0.013790533454372408,0.03732324862569037,0.0,7.219999999999999,0.0,4.4996726870801265,0.2605884864827881,0.00331220247542679,11.5,4.4996726870801265,0.2605884864827881,0.00331220247542679,4.5,44873209.24452798,21955332.169123013 
 02/21  12:00:00,-0.4125,2.985736564921791,2.9327373996589734,0.9202128363557408,3.102438731443331,0.6147021032844461,6.129195180125924,20.083942518111144,2340.7298910539275,0.0,22.202042488522892,0.0,109.38095041075303,22.202202568197656,0.0,267.0116201631299,22.202871423496017,0.0,423.61508366916877,22.20238270297009,0.0,227.82292785804202,23.672265999055483,0.0,610.1499479708467,0.0,4210.751157101609,0.0,0.0,383.541004212718,146.74477449195166,49.38685710652084,238.08427044268242,0.0,1293.9527600797041,2133.554619464724,0.0,0.0,0.0,0.0,4210.751157101609,5263.438946377011,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,61.59865104547635,0.04930397812386539,7.769958211134148,0.0,9.132643960720802,0.003950753844908357,-1.800806376650025,16.000003929491474,0.3716780372933336,0.003950753844908357,16.0,82.0,0.010488972804627926,0.034619444178833926,0.0,7.219999999999999,0.0,4.499804709358385,0.2605884864827881,0.003219327279335946,11.5,4.499804709358385,0.2605884864827881,0.003219327279335946,4.5,43516135.09467623,18948380.206957243 
 02/21  13:00:00,0.375,2.4148461930222185,1.5771657774816847,-0.2807215865425286,1.7486522733200902,-0.5165430940829483,4.97386817338123,20.476401037626985,1949.9570330859692,0.0,22.20179590593567,68.61395702319578,0.0,22.201778508717254,0.0,172.71939648532532,22.20202600560917,0.0,243.63571840373834,22.201615102842457,0.0,147.69020758795273,23.34770385749391,0.0,583.9670493821691,0.0,4415.185583340269,0.0,0.0,560.8168977598173,240.6464228354456,228.43547446839676,317.8360558252688,0.0,1086.265644865431,2082.975053236715,0.0,0.0,0.0,0.0,4415.185583340269,5518.981979175336,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,60.168494065265094,0.04834064972809964,7.769958211134148,0.0,9.266029094323269,0.0038248151256252477,-2.19621706043758,16.000498684448164,0.3716780372933336,0.0038248151256252477,16.0,82.0,0.008344772013663793,0.03275717017813823,0.0,7.219999999999999,0.0,4.499968553928045,0.2605884864827881,0.0030729354359712627,11.5,4.499968553928045,0.2605884864827881,0.0030729354359712627,4.5,39465197.936099276,19868335.12503121 
 02/21  14:00:00,0.6,1.2214850058189688,1.2053820309079282,-0.36726340534794083,1.3645238808047488,-0.5713699202403129,4.3790333309353375,20.92224216564049,1940.1997921499003,0.0,22.201172429397232,0.0,257.66465837875995,22.20180162588217,0.0,291.2139589705874,22.274601625540257,0.0,477.9740601358192,22.202469995374173,0.0,278.3794882774606,23.64113370180691,0.0,606.7331913342268,0.0,3640.565012986205,0.0,0.0,235.20719291736427,122.21088676190479,0.0,187.27020162235826,0.0,1026.9132259215007,2037.4013214363877,0.0,0.0,0.0,0.0,3640.565012986205,4550.706266232756,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,61.11603430573854,0.04164054814816376,7.769958211134148,0.0,9.38516534396913,0.0036979677062702753,-2.609225953850472,16.00001091744976,0.3716780372933336,0.0036979677062702753,16.0,81.28366467686001,0.007763571724232897,0.031174669575902966,0.0,7.219999999999999,0.0,4.499329706443804,0.2605884864827881,0.0031101325005422134,11.5,4.499329706443804,0.2605884864827881,0.0031101325005422134,4.5,42158949.499567464,16382542.558437923 
 02/21  15:00:00,0.225,1.8816229919280432,2.1996883896873842,0.4404094216190917,2.390819875196448,0.16207589350213983,5.421476293895094,21.364674592496115,1962.0495361006863,0.0,22.200959611459133,0.0,323.1070434543841,22.20271014881917,0.0,299.82217966646857,22.328438667087305,0.0,482.4343801238213,22.201910069921656,0.0,298.15680797819203,23.87453151557539,0.0,655.6620253973966,0.0,3478.138800452077,0.0,0.0,170.17613544939366,113.8916916197439,0.0,167.69291790381038,0.0,1125.8727461563226,1962.908036748169,0.0,0.0,0.0,0.0,3478.138800452077,4347.673500565095,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,60.9635460087461,0.039514047769632465,7.769958211134148,0.0,9.639016914814782,0.003784695279032522,-2.3405218774168235,15.994633628906213,0.3753958166127439,0.003784695279032522,16.0,81.786187908837,0.00873786633169929,0.02856936790836933,0.0,7.219999999999999,0.0,4.499636093288474,0.2605884864827881,0.00316815718112603,11.5,4.499636093288474,0.2605884864827881,0.00316815718112603,4.5,43059521.32688196,15651624.602034343 
 02/21  16:00:00,0.0,2.746880803459952,2.8607505619749034,0.9298867934076889,3.0653594265847692,0.6208510685891403,6.247862467259231,21.605889589019867,1856.1700271235238,0.0,22.201393357253984,0.0,146.69552663360815,22.20217721091819,0.0,209.6333951250162,22.202742121651532,0.0,365.14283684644494,22.200898200114434,0.0,212.9401614742912,23.824021770750505,0.0,621.7789420983338,0.0,3974.6329987578474,0.0,0.0,345.7758232284122,203.59483040592568,107.1539882776758,252.35662494876766,0.0,1185.1329061426718,1953.5360861594356,0.0,0.0,0.0,0.0,3974.6329987578474,4968.291248447309,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,59.64265725934782,0.04247191149656533,7.769958211134148,0.0,9.616015821102634,0.003881566852263261,-2.0398609220985247,16.005679945714864,0.3716780372933336,0.003881566852263261,16.0,82.0,0.009333991020934922,0.028463402972190244,0.0,7.219999999999999,0.0,4.4996279774171875,0.2605884864827881,0.0031685410650752464,11.5,4.4996279774171875,0.2605884864827881,0.0031685410650752464,4.5,41259696.14916386,17885848.494410314 
 02/21  17:00:00,-0.375,3.11150356189612,3.0896903340406547,1.116773204890728,3.2690052295507606,0.8085080406516282,6.608528884904051,21.66926216913161,1811.7383543448097,0.0,22.20237309908876,179.38774482166895,0.0,22.201914800759376,0.0,51.48611649112246,22.20202978052591,34.23734390643659,27.900434512157403,22.201988896798742,0.0,53.22288175092842,23.529213702291436,0.0,598.9927122086331,0.0,5041.041952532058,0.0,0.0,671.3424085884609,361.81609310878787,477.78099397071674,412.32433915771134,0.0,1283.9325393638364,1939.9285544595518,0.0,0.0,0.0,0.0,5041.041952532058,6301.302440665071,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,57.60200312172125,0.0493504406370576,7.769958211134148,0.0,9.64790745884627,0.003946759286385553,-1.8416079782497818,16.000634993245882,0.3716780372933336,0.003946759286385553,16.0,82.0,0.01037163477931544,0.028041150155773333,0.0,7.219999999999999,0.0,4.499611711695943,0.2605884864827881,0.003183028917503181,11.5,4.499611711695943,0.2605884864827881,0.003183028917503181,4.5,37666081.45904099,22684688.786394257 
 02/21  18:00:00,-1.6,3.333102270980193,3.404381174351536,1.5341338190147813,3.5707009039119635,1.2491674961848387,6.794115338051248,21.60438346612205,1819.7723568818087,0.0,22.20221523764149,373.06130467719754,0.0,22.20148528207603,64.156382980714,0.0,22.202346166931264,262.4760627966847,0.0,22.20254334423307,64.31124255428364,0.0,23.377669408482998,0.0,587.0985171462838,0.0,6117.462053687272,0.0,0.0,864.7481732836526,477.4638222542655,733.4120437193801,529.9834815934955,0.0,1607.5968425670117,1945.4613060273332,0.0,0.0,0.0,0.0,6117.462053687272,7646.8275671090905,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,56.890617392349526,0.05823222174657054,7.769958211134148,0.0,9.635153125623315,0.004184455422350946,-1.1462972316914306,15.999807565825973,0.3716780372933336,0.004184455422350946,16.0,82.0,0.014096861015518148,0.028210375745790193,0.0,7.219999999999999,0.0,4.4999734443857795,0.2605884864827881,0.0034839109192279843,11.5,4.4999734443857795,0.2605884864827881,0.0034839109192279843,4.5,37674360.68171823,27528579.24159272 
 02/21  19:00:00,-2.5749999999999997,3.2524411070954047,2.5949970068507087,0.8475440519288858,2.7519370232623377,0.6008368263535532,5.737122018846485,21.111653573374472,1339.0658974212224,0.0,22.202559985883433,1227.4601104009546,0.0,22.20113920000483,456.5848208378901,0.0,22.20316154864527,1138.023961677956,0.0,22.20177981746429,456.53193510020316,0.0,22.385268588643072,0.0,329.35725177334183,0.0,9134.570948161494,0.0,0.0,1716.904414660245,869.2615493608256,1606.5639633047708,921.5991561264425,177.53464163569475,1864.210635397158,1991.4510511310068,0.0,0.0,0.0,0.0,9134.570948161494,11418.213685201867,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,57.72567743354823,0.09000721236310052,7.769958211134148,0.0,9.51307354514617,0.004167506374048954,-1.194290263187464,16.000131160096704,0.3716780372933336,0.004167506374048954,16.0,82.0,0.017370170625426958,0.029660517567175748,0.0,7.219999999999999,0.0,4.499509015086122,0.2605884864827881,0.0034314325576927174,11.5,4.499509015086122,0.2605884864827881,0.0034314325576927174,4.5,23304074.77207797,41105569.26672672 
 02/21  20:00:00,-3.1125,1.3686714678866632,-0.010276506541028796,-1.2074842852740093,0.11273004121868357,-1.334185787921218,2.569083325822932,20.429076531893397,968.9936651884805,0.0,22.203206713308365,1977.0714811685773,0.0,22.20236544592952,800.9141028001306,0.0,22.203398790003714,1893.5444207921964,0.0,22.202255960567797,800.4368013629113,0.0,22.202939647133697,1003.3304677254871,0.0,0.0,12914.680748626619,0.0,0.0,2466.3467558639927,1213.5429661911207,2361.7529215902864,1265.3953425270877,1490.1539704836168,2005.4528645005244,2060.6588178043044,0.0,0.0,0.0,0.0,12914.680748626619,16143.35093578327,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,60.69501758151546,0.14515583965346074,7.769958211134148,0.0,9.325698183468237,0.0039136374160282945,-1.943645183043893,15.999757217065861,0.3716780372933336,0.0039136374160282945,16.0,82.0,0.019347668777103085,0.03198100911065406,0.0,7.219999999999999,0.0,4.499631104558386,0.2605884864827881,0.003313462473043717,11.5,4.499631104558386,0.2605884864827881,0.003313462473043717,4.5,12555817.116169835,58116063.36881976 
 02/21  21:00:00,-2.6125,-0.46019462816162127,-0.9162583612800138,-1.1470916638380828,-0.8642527214652607,-1.1175887414570513,0.6175720073052382,19.568568390200042,520.533676157225,0.0,19.527840699890504,85.02557994366593,1.6259419836578008,19.838820307452902,50.685992802617626,1.4555533309869872,19.576975772506334,77.7287499275272,1.6285868903966236,19.851066596980893,56.168229849469625,1.6312925230396615,20.794306867087954,0.0,17.186229763792017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,61.66867425947146,0.0,7.769958211134148,0.0,19.382284425958254,0.004443484633021005,-0.4240174141195238,20.577333575564218,0.3716780372933336,0.004443484633021005,16.0,82.0,0.0,0.0,0.0,7.219999999999999,0.0,-2.6125,0.005211769729655762,0.003513710937785657,11.5,-2.6125,0.005211769729655762,0.003513710937785657,4.5,7379972.211455491,0.0 
 02/21  22:00:00,-2.8875,-0.6383599439117609,-0.8826306849111628,-0.8109946589309627,-0.8727576888340963,-0.7875857331080754,-0.22881227265152507,18.569336585854735,272.33336963368015,0.0,18.435864620846033,99.7970679826862,0.0,18.808550339460844,58.88164378334267,0.0,18.48014245605318,92.1645535650016,0.0,18.827513661400975,64.90386623763811,0.0,19.984668669542177,0.0,23.1925777184577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,61.668674259471466,0.0,7.769958211134148,0.0,18.496426800297538,0.00435531665226941,-0.6552056155988151,19.691669289462883,0.3716780372933336,0.00435531665226941,16.0,82.0,0.0,0.0,0.0,7.219999999999999,0.0,-2.8875,0.005211769729655762,0.003340749193649209,11.5,-2.8875,0.005211769729655762,0.003340749193649209,4.5,3329972.2114554914,0.0 
 02/21  23:00:00,-3.9875000000000003,-0.8255638496368184,-1.0230821043593323,-0.9291773754422537,-1.026644398818123,-0.9155531539919306,-0.8119885160299399,17.777162202595882,336.2380035098838,0.0,17.857550881410454,78.91686324737611,0.0,18.196536917220694,43.613047985506626,0.0,17.897774381660565,72.4842647489719,0.0,18.212909386322373,47.898478162089816,0.0,19.54636353330707,0.0,55.0457273858961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,61.668674259471466,0.0,7.769958211134148,0.0,17.655301499015756,0.0042942353289269295,-0.8193209199464953,18.85067798831869,0.3716780372933336,0.0042942353289269295,16.0,82.0,0.0,0.0,0.0,7.219999999999999,0.0,-3.9875000000000003,0.005211769729655762,0.0029705318505252763,11.5,-3.9875000000000003,0.005211769729655762,0.0029705318505252763,4.5,3329972.2114554914,0.0 
 02/21  24:00:00,-4.775,-1.086662514136675,-1.246169387132006,-1.1634261790134854,-1.2525805034666662,-1.153075172922541,-1.2305639062398916,17.10522681477974,431.0633612283275,0.0,17.474800455493952,53.735608387822424,0.0,17.764970287512185,25.742267956655667,0.0,17.51237971024089,48.58065435595506,0.0,17.776333288147793,28.144133575222327,0.0,19.246960110121307,0.0,86.68248532817984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,61.668674259471466,0.0,7.769958211134148,0.0,16.95554847854227,0.004203030869629578,-1.0764914189880002,18.15112510559708,0.3716780372933336,0.004203030869629578,16.0,82.0,0.0,0.0,0.0,7.219999999999999,0.0,-4.775,0.005211769729655762,0.0027839213224791657,11.5,-4.775,0.005211769729655762,0.0027839213224791657,4.5,3329972.2114554914,0.0 
 02/22  01:00:00,-5.375,-1.3551988386856486,-1.4926394712220954,-1.4238587113357597,-1.4989927279537416,-1.415476520636842,-1.5581326522256358,16.527847194093333,531.8025942889794,0.0,17.18965217459791,28.760394128562268,0.0,17.43029495435324,8.091304590055415,0.0,17.222958792949147,24.99829591130515,0.0,17.436288489118013,8.664448336857902,0.0,19.027908465247236,0.0,116.74660197515334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,61.668674259471466,0.0,7.769958211134148,0.0,16.355902368124156,0.004107579807628871,-1.3511291917378423,17.551688522709078,0.3716780372933336,0.004107579807628871,16.0,82.0,0.0,0.0,0.0,7.219999999999999,0.0,-5.375,0.005211769729655762,0.0025824163568387406,11.5,-5.375,0.005211769729655762,0.0025824163568387406,4.5,3329972.2114554914,0.0 
 02/22  02:00:00,-6.975,-1.635645504475213,-1.7607629928406565,-1.701603052927547,-1.766529939449346,-1.6943261852553244,-1.8577289345203891,16.031093590255043,622.1571557509426,0.0,16.934188885292826,6.980778311842926,0.08555948317632556,17.140283337636692,0.0,7.9490469818394445,16.962645743745636,5.048888043989336,0.6120280051111422,17.140900598448848,0.0,9.000531571321403,18.869495191409634,0.0,146.1611632997063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,61.668674259471466,0.0,7.769958211134148,0.0,15.825001859937895,0.004012029127962343,-1.641000937950985,17.02099783445271,0.3716780372933336,0.004012029127962343,16.0,82.0,0.0,0.0,0.0,7.219999999999999,0.0,-6.975,0.005211769729655762,0.0022763898708189445,11.5,-6.975,0.005211769729655762,0.0022763898708189445,4.5,3329972.2114554914,0.0 
 02/22  03:00:00,-7.425,-1.8962444155265628,-1.9959523594703468,-1.9499875928790662,-2.000726158001952,-1.9446694421097404,-2.09630519344383,15.603887223264966,702.772284697571,0.0,16.74311581326003,0.0,12.305495624707703,16.915313201890825,0.0,22.472607452036414,16.771121953320296,0.0,14.67831924726994,16.910848344396843,0.0,24.979095663626083,18.755464170907928,0.0,172.1438866538055,0.0,0.5129718211527323,0.0,0.0,0.8041150115669731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5129718211527323,0.6412147764409154,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,61.66772934432038,0.000006026261418488021,7.769958211134148,0.0,15.381848229485273,0.003924452076343028,-1.90917031814338,16.57803657832153,0.3716780372933336,0.003924452076343028,16.0,82.0,0.0,0.0,0.0,7.219999999999999,0.0,-7.425,0.005211769729655762,0.00222542167919998,11.5,-7.425,0.005211769729655762,0.00222542167919998,4.5,3329977.8540002517,2308.3731951872956 
 02/22  04:00:00,-6.8875,-2.1054162071186373,-2.1854803754867387,-2.1532730035938052,-2.189036191103172,-2.149678389055156,-2.2731354270832806,15.237583767891135,795.9048310647431,0.0,16.70009305836839,42.47994460577786,0.0,16.76695563962296,0.0,37.22373362225483,16.700035988256467,16.74181249881758,6.907903531324223,16.75732936148408,0.0,41.208108193469,18.654656912294612,0.0,193.38997062211178,0.0,52.06090631041883,0.0,0.0,81.53811480085295,0.0,47.218125728901086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.06090631041883,65.07613288802352,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,60.86641838320152,0.000582151756043057,7.769958211134148,0.0,15.011877898939517,0.0038543016998877026,-2.1235481985428883,16.208220386739928,0.3716780372933336,0.0038543016998877026,16.0,82.0,0.0,0.0,0.0,7.219999999999999,0.0,-6.8875,0.005211769729655762,0.0023321332295173107,11.5,-6.8875,0.005211769729655762,0.0023321332295173107,4.5,3330516.9862820767,234274.07839688472 
 02/22  05:00:00,-6.7,-2.296744702726171,-2.372062751939132,-2.345268911058927,-2.3748956214674717,-2.3419441172328246,-2.4475056626571856,14.951574878032405,882.2141560460354,0.0,16.70013278641368,92.58332194307138,0.0,16.7000854357061,0.0,20.021269668252273,16.70018240225278,66.90004262442494,0.0,16.6999620561659,0.0,18.33974998255883,18.567587204404745,0.0,202.75975473521663,0.0,176.32409612189588,0.0,0.0,147.98489922013152,26.45614164202886,119.9375125747594,34.00515096060118,0.0,0.0,35.579138634928384,0.0,0.0,0.0,0.0,176.32409612189588,220.40512015236985,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,57.3935300488475,0.001694955465946204,7.769958211134148,0.0,14.711297928204317,0.0037953669367725255,-2.315448090603137,16.002372356642695,0.3716780372933336,0.0037953669367725255,16.0,82.0,0.0,0.00018470974349933526,0.0,7.219999999999999,0.0,-6.7,0.005211769729655762,0.002372101555936255,11.5,-6.7,0.005211769729655762,0.002372101555936255,4.5,3331555.4853635486,793458.4325485316 
 02/22  06:00:00,-7.0125,-2.4757127256597267,-2.549839736334759,-2.52437926282394,-2.5523825864986085,-2.52105008417088,-2.6178389313394326,14.7444762303346,954.423353212705,0.0,16.699765328632168,139.42001267770257,0.0,16.70048348929831,8.479960344618291,0.0,16.699647976363742,113.90939553000902,0.0,16.700391247070446,8.680750217945956,0.14891428802928885,18.509280069784865,0.0,198.32390012677052,0.0,399.27341533714764,0.0,0.0,194.97986181247978,55.14061019051142,167.0857552107482,61.085474122034654,0.0,0.0,119.60324722340579,0.0,0.0,0.0,0.0,399.27341533714764,499.0917691714345,0.0,0.0,7.769958211134148,7.769958211134148,0.0,0.0,51.95628302257631,0.003150877875042972,7.769958211134148,0.0,14.485308593109924,0.0037402605007383913,-2.4942440486037984,15.999945204848071,0.3716780372933336,0.0037402605007383913,16.0,82.0,0.0,0.0006805481139647014,0.0,7.219999999999999,0.0,-7.0125,0.005211769729655762,0.0023730245422181623,11.5,-7.0125,0.005211769729655762,0.0023730245422181623,4.5,3332907.7624508054,1796730.369017164 
